x_1,y_1,z_1,E_1_eV,x_2,y_2,z_2,E_2_eV,x_3,y_3,z_3,E_3_eV,x_4,y_4,z_4,E_4_eV,x_5,y_5,z_5,E_5_eV,x_6,y_6,z_6,E_6_eV,x_7,y_7,z_7,E_7_eV,x_8,y_8,z_8,E_8_eV,x_9,y_9,z_9,E_9_eV,x_10,y_10,z_10,E_10_eV,x_11,y_11,z_11,E_11_eV,x_12,y_12,z_12,E_12_eV,x_13,y_13,z_13,E_13_eV,x_14,y_14,z_14,E_14_eV,x_15,y_15,z_15,E_15_eV,x_16,y_16,z_16,E_16_eV,x_17,y_17,z_17,E_17_eV,x_18,y_18,z_18,E_18_eV,x_19,y_19,z_19,E_19_eV,x_20,y_20,z_20,E_20_eV,x_21,y_21,z_21,E_21_eV,x_22,y_22,z_22,E_22_eV,x_23,y_23,z_23,E_23_eV,x_24,y_24,z_24,E_24_eV,x_25,y_25,z_25,E_25_eV,x_26,y_26,z_26,E_26_eV,x_27,y_27,z_27,E_27_eV,x_28,y_28,z_28,E_28_eV,x_29,y_29,z_29,E_29_eV,x_30,y_30,z_30,E_30_eV,x_31,y_31,z_31,E_31_eV,x_32,y_32,z_32,E_32_eV,x_33,y_33,z_33,E_33_eV,x_34,y_34,z_34,E_34_eV,x_35,y_35,z_35,E_35_eV,x_36,y_36,z_36,E_36_eV,x_37,y_37,z_37,E_37_eV,x_38,y_38,z_38,E_38_eV,x_39,y_39,z_39,E_39_eV,x_40,y_40,z_40,E_40_eV,x_41,y_41,z_41,E_41_eV,x_42,y_42,z_42,E_42_eV,x_43,y_43,z_43,E_43_eV,x_44,y_44,z_44,E_44_eV,x_45,y_45,z_45,E_45_eV,x_46,y_46,z_46,E_46_eV,x_47,y_47,z_47,E_47_eV,x_48,y_48,z_48,E_48_eV,x_49,y_49,z_49,E_49_eV,x_50,y_50,z_50,E_50_eV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8464175784688,49.92483141182683,7.813184608432442,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.39406609195595,-65.43227695883054,25.112399902815945,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.93904467912296,49.87582688159636,7.914513725846683,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.41734915279955,-65.38035667581474,24.94853965533217,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9393816472541,49.87590622272918,7.914689052279615,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4241840104871,-65.38325139747776,24.960123215876337,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9398302785338,49.88778025903838,7.921421572571813,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4303153428094,-65.23719207802796,25.02228023977549,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.94158697350747,49.88757700251474,7.9208987023498425,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4379999420041,-65.26086309051875,25.00239821083787,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.95353389414265,49.85912740219375,7.889380565399879,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4864145519396,-65.29812651634076,25.044129630505413,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9727279950035,49.85791210900802,7.918289158295231,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.60074209815065,-65.34720749551569,24.895053860533505,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9772034267736,49.85502748590554,7.914732288399428,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.634068835068,-65.40305370655484,24.871502348554184,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1986570294374,50.02453551056589,7.748059840627659,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.63842672435874,-65.39701264745342,24.88064269294245,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.20392923755304,50.0347312187767,7.74510174529301,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6456467892873,-65.38301253380803,24.867069288920813,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2807204800937,50.12096065800313,7.709983518745861,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.65229533343364,-65.01772049614314,24.599987667245294,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.35667194919444,50.23478359701378,7.848873439823305,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6610641701729,-64.98173966916482,24.62003073324444,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3589876728675,50.167734608096985,7.890800141738019,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.66320503884765,-64.9863901847632,24.626567524061702,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.40777752668424,50.238691504752694,7.949266456880757,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.6739362433574,-64.98650075378575,24.61647200930678,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.52625609491076,50.31802345817266,8.059433036383243,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.80154046169844,-64.97588343170818,24.628780571327084,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.5283805106473,50.317755894286776,8.05962837880865,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.80294162320735,-64.96846068598737,24.632055859617285,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6354571976198,50.42625459293777,8.033681865316456,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.808310481517,-65.00094690742584,24.627439441435808,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.67125397256655,50.58901972294246,7.933007334640436,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9099105872453,-65.00781932869117,24.535385881502886,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6730206300088,50.588708091948604,7.932398251710313,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9367797659189,-65.04685217977196,24.549615996466564,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.67381729189236,50.59960895175181,7.969948822055881,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.96213011893724,-65.07576401591015,24.56037313558598,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6985017547621,50.569965224270845,7.92523336605907,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0235672903778,-65.29253179946754,24.512121193323587,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7242728414445,50.55296489942364,7.922637465175263,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.02468960631603,-65.29446990532612,24.51378172586945,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.72513901876124,50.557065181567346,7.925300791126326,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0323283523755,-65.19527419465823,24.698679463344007,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8436637881324,50.32539622092454,7.857534221110097,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0649132389263,-65.10319743404436,24.644479849568008,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8437133329348,50.3252682342093,7.8574008331935286,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1074035944637,-65.16900667749287,24.617922596493585,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.85781822004185,50.54806239766704,8.005099898590014,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1319124025539,-65.13739679804101,24.652278667905914,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8604736174401,50.5505157761525,7.977474855520276,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1600646785289,-65.20078850382825,24.62209256294864,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9249311730604,50.64635071892486,7.93298799086104,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1612106131644,-65.20365640376843,24.622060992015538,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9398383583229,50.629416863870055,7.877627343374909,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1842225969562,-65.22180106964396,24.620915889130593,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.96688013077284,50.597346339628636,7.842365676592095,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1921979970681,-65.18907395824762,24.640317850338533,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9756099249616,50.58536547514878,7.851817468365279,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2769343975661,-65.15501704161747,24.635032111149066,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0216017479541,50.567446271519756,7.88031283274948,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.28641475888054,-64.9754131509343,24.733033832589122,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.05397241945974,50.52529618543693,8.009568405971708,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2922111313858,-64.98595314454222,24.731759518979977,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.1790321790608,50.66726917868385,7.994817598577084,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3616367631468,-64.9903144832396,24.68218156758935,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2934255518165,50.76842292874582,8.052639930388498,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3975504531105,-64.93654834107308,24.731660031806946,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4554882775483,50.79003932761379,8.081047564130012,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.40027115506996,-64.93732200407827,24.734117966662698,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.5066534785522,50.80783694741372,8.151553231534914,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4269446073608,-64.93330466627965,24.75446880655943,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.51504298734926,50.86964572590094,8.218900756498213,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.640354041717,-64.96080114895372,24.71943917290983,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.60837425581656,50.45958665719416,8.181998557061373,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.71461377800506,-65.00724478626029,24.663354633228945,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6646584932751,50.51537572018313,8.170042402155609,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.8293537038829,-64.91128083562835,24.67551797004533,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6802060532645,50.428057785538776,8.090803892193893,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.8665287448603,-64.82204919991271,24.745096726268294,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.7638340902331,50.396951140917636,8.034364835729766,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.89841258679434,-64.77595969213361,24.72989842899416,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.8359218356022,50.381622329058466,8.008531824042288,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9091459304093,-64.76837010376539,24.677432842394886,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.84360616210137,50.32592593013424,8.130061160249635,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9431150505427,-64.64462942682694,24.50542168339318,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.913094379057,50.32166391819962,8.1431965348867,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9742251214392,-64.62824550060833,24.527498130941165,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0542007587987,50.14274701772753,8.208567876192923,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0107098631795,-64.49677557592365,24.596298549696474,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0550447418801,50.08741309652071,8.198863866437593,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.017506354227,-64.4550924590434,24.599976627677407,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.05971147765183,50.09128922650689,8.202670352878645,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.03054085276307,-64.4829161090143,24.557996781044956,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.1878022737803,50.144224293015235,8.111586194351787,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0327923868001,-64.54304784879501,24.55076978122138,0.03579960377453534,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.19834211944647,50.144895667523194,8.091862105630218,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.035775134021,-64.51598936777035,24.525112304975963,0.03579960377453534,,,,,,,,
