x_1,y_1,z_1,E_1_eV,x_2,y_2,z_2,E_2_eV,x_3,y_3,z_3,E_3_eV,x_4,y_4,z_4,E_4_eV,x_5,y_5,z_5,E_5_eV,x_6,y_6,z_6,E_6_eV,x_7,y_7,z_7,E_7_eV,x_8,y_8,z_8,E_8_eV,x_9,y_9,z_9,E_9_eV,x_10,y_10,z_10,E_10_eV
5.3916348313768205,-1.0962997764761055,0.6901392601107045,1306.960049937578,4.8903651515281785,1.0087737411416726,-0.1663699337537911,1306.960049937578,5.420852503556544,0.5143761158330258,-0.538225088390035,1306.960049937578,4.972625787982307,0.6041481091759728,-0.044132402526611984,1306.960049937578,4.687827312488069,0.5089641861676102,-0.16513778386506575,1306.960049937578,4.321380278690942,-0.337125015180312,0.16432608304545437,1306.960049937578,5.496633766919447,-0.21990128808732523,0.5891188010537199,1306.960049937578,4.405350278380063,0.8103670759718493,0.17704658603650758,1306.960049937578,6.473776915590711,-0.4933929750097728,-0.39873316628320793,1306.960049937578,5.280983421269644,-0.2453875885545861,-0.8524027187428529,1306.960049937578
5.395090166028719,-1.0919673062861213,0.6871453808655942,1306.960049937578,4.895185763978566,1.013516302965063,-0.16409771210973342,1306.960049937578,5.572384933824145,0.5892218292939266,-0.5851129869633098,1306.960049937578,4.977519074556762,0.6034342196216578,-0.04134168769572825,1306.960049937578,4.715859322121309,0.4840307644995054,-0.18406331331536294,1306.960049937578,4.395137312144406,-0.25145912035385687,0.18444966201625193,1306.960049937578,5.501970917326977,-0.20004559560415955,0.6382397922350451,1306.960049937578,4.43235143510301,0.7864326195629896,0.1663050493719488,1306.960049937578,6.513997849249196,-0.5029445123625579,-0.43139361315636315,1306.960049937578,5.31047137863968,-0.29931684066534997,-0.8598780275330581,1306.960049937578
5.398504082471493,-1.1105738742344078,0.749364583212688,1306.960049937578,4.917377540725806,0.6829353769362854,-0.2692821366776956,1306.960049937578,5.574424323291161,0.5909514658467214,-0.5605754800713477,1306.960049937578,5.031336604038005,0.5272612549824269,-0.1455733889959141,1306.960049937578,4.81653016751851,0.5463348488505485,-0.2035167987601344,1306.960049937578,4.404865385633908,-0.25503764302632687,0.1908896112267464,1306.960049937578,5.502012312399705,-0.19918560574655295,0.6383431889780062,1306.960049937578,4.661747200256389,0.5478541685530067,-0.019961400021017733,1306.960049937578,6.539409106065096,-0.3995870659376274,-0.40362789653776543,1306.960049937578,5.32397038489185,-0.26967881082915435,-0.855198168950741,1306.960049937578
5.398538585517173,-1.1147144160050186,0.7455357246807791,1306.960049937578,4.918446348357318,0.6830879222089118,-0.2691200298326745,1306.960049937578,5.584058795995024,0.5925941215545631,-0.5586151508878608,1306.960049937578,5.060681569915575,0.518897085315419,-0.14762078748871957,1306.960049937578,4.817059987112084,0.5470341643910732,-0.20296830807848568,1306.960049937578,4.486898922221806,-0.30720968302603907,0.010305906447908297,1306.960049937578,5.563889559375287,-0.13363349245061276,0.6330038402645785,1306.960049937578,4.797514220196782,0.6984929469304005,-0.1423354467578174,1306.960049937578,6.556415348212935,-0.46752797876553154,-0.4502226072393467,1306.960049937578,5.347321819104625,-0.4048355138297842,-0.7470011108133819,1306.960049937578
5.477000788173474,-1.1820556620356881,0.9005345282825047,1306.960049937578,4.918724482350254,0.6415672091078993,-0.33223110274419737,1306.960049937578,5.651274826869983,0.7640638689230543,-0.37763033246878686,1306.960049937578,5.109836048496595,0.5210291279576841,-0.12501867047789264,1306.960049937578,4.891884174850982,0.5332449516336651,-0.29887018193335296,1306.960049937578,4.510469541409716,-0.3662871763072803,0.10856232095468836,1306.960049937578,5.678718528518476,-0.1455085221624619,0.4590596142548966,1306.960049937578,4.79755871378816,0.6961673502584633,-0.15306028668998195,1306.960049937578,6.681838459091157,-0.3023335178960933,-0.54004230278542,1306.960049937578,5.375803237638335,-0.4045182345834097,-0.7581097193590022,1306.960049937578
5.477723238231812,-1.1825014643201943,0.9006744706197488,1306.960049937578,5.000614968865675,0.6098343733365005,-0.39161761722639377,1306.960049937578,5.667185550081851,0.8243183268741378,-0.45961440805602133,1306.960049937578,5.150130747934514,0.6983033166528907,-0.1831971421159347,1306.960049937578,4.903462254387983,0.5543244498261563,-0.2788238108621637,1306.960049937578,4.536153434661567,-0.34085138216593075,0.12351546400997154,1306.960049937578,5.695953582488946,-0.12195879966198943,0.43992345017159895,1306.960049937578,4.807273208987511,0.7295480897007428,-0.19000199832914721,1306.960049937578,6.717008199213374,-0.2868037138357486,-0.47703337327021444,1306.960049937578,5.380225873180572,-0.4089675472380809,-0.7545171677414609,1306.960049937578
5.530994476151247,-1.2505888769920774,0.9312876691416768,1306.960049937578,5.0351424282752735,0.619033160792724,-0.44927144834673227,1306.960049937578,5.70470070032268,0.8275449690794582,-0.47396467232817835,1306.960049937578,5.243926008860245,0.6639643252108588,-0.22479180548683214,1306.960049937578,4.907244573490067,0.560435070789791,-0.25420998653341703,1306.960049937578,4.5520082437534555,-0.39173376380501496,0.12180307894593739,1306.960049937578,5.697811732443172,-0.12416642620631844,0.44062468994184034,1306.960049937578,4.874471849822578,0.7418801623249012,-0.12520060004594696,1306.960049937578,6.8535310345530345,-0.1687488497577041,-0.5325891619805412,1306.960049937578,5.4328224016055,-0.4960692043733935,-0.7504284586147542,1306.960049937578
5.568502013309726,-1.2805518495657893,0.9548826507695666,1306.960049937578,5.04177025199833,0.5824973624272815,-0.4351822279688203,1306.960049937578,5.788532085054327,0.7133131417277481,-0.48815162503149395,1306.960049937578,5.261136955744805,0.6862060548884357,-0.25610524545322233,1306.960049937578,4.930382043852354,0.5821384418630706,-0.28705203872054647,1306.960049937578,4.565849751062323,-0.3719190261211602,0.18350858530459768,1306.960049937578,5.896041127701091,-0.00941130945062564,0.38849184924465757,1306.960049937578,4.962073637837795,0.6199663705856541,-0.07754262960914216,1306.960049937578,6.89479043314026,-0.1008485186677171,-0.46413574828118126,1306.960049937578,5.432870810382399,-0.5619146159236931,-0.8135102800233744,1306.960049937578
5.589885790911829,-1.2924067009890647,0.9513383144442097,1306.960049937578,5.0986232284751365,0.605548168597957,-0.5387615042061964,1306.960049937578,5.7889375122947255,0.7127208597547238,-0.4881920223936567,1306.960049937578,5.36551728275754,0.7705319916206201,-0.25479569208230585,1306.960049937578,4.971826435188439,0.5779469235989263,-0.37590741750285955,1306.960049937578,4.664070005252784,-0.4079914416084923,0.17877367613066766,1306.960049937578,5.9043474521344494,-0.014731993801273924,0.37664980585472413,1306.960049937578,4.993001386769627,0.63209139769469,-0.053181603709487005,1306.960049937578,6.906413000532578,-0.10634492398966175,-0.4745672780701537,1306.960049937578,5.455023652698281,-0.5604931498494765,-0.8974797151947831,1306.960049937578
5.592704590980624,-1.1871230094386787,0.8849083119667023,1306.960049937578,5.20906445410491,0.5938944683410041,-0.6369722197109876,1306.960049937578,5.925349717073703,0.5982251124999268,-0.478106257356483,1306.960049937578,5.427723884480908,0.7712066753210014,-0.26548918284344736,1306.960049937578,5.036656518027654,0.5661122889411657,-0.3637393130562501,1306.960049937578,4.679885204544185,-0.4666658137244227,0.17273669444640036,1306.960049937578,5.915510386875828,-0.020107882814417857,0.3811319606367746,1306.960049937578,5.002334885901988,0.6616336921036051,-0.09888372462624875,1306.960049937578,6.926179175338707,-0.14725081886524297,-0.45615715266984014,1306.960049937578,5.459561278997984,-0.5552186163733367,-0.8994511485418257,1306.960049937578
5.607759701687058,-1.1978598114816483,0.8837578498165006,1306.960049937578,5.214672975451391,0.5787339341425,-0.5840248507832065,1306.960049937578,6.002276949067082,0.6478765324353344,-0.4832715916668704,1306.960049937578,5.479243208068338,0.7518069285232143,-0.24025564469884292,1306.960049937578,5.157918124746063,0.5623807276956237,-0.39838459187388425,1306.960049937578,4.729048447849812,-0.49490856442494846,0.13110098503607634,1306.960049937578,5.91981925784612,-0.0028991240924459045,0.38879053975490824,1306.960049937578,5.095237191520312,0.6784242059673824,-0.0929567988644397,1306.960049937578,6.932854433728512,-0.16578211857918151,-0.43558220042919765,1306.960049937578,5.46510973388588,-0.5705110698148566,-0.902494087953196,1306.960049937578
5.613688066214297,-1.1245292185633757,0.8819839784001449,1306.960049937578,5.302280057106625,0.6661835083669279,-0.7084011268473029,1306.960049937578,6.1857579737850825,0.6880126508466924,-0.5759074242099798,1306.960049937578,5.522971527759937,0.6984758794303993,-0.26422729035689546,1306.960049937578,5.257973065151866,0.5345381912247401,-0.3638238541974485,1306.960049937578,4.748912022140762,-0.5856056750124959,0.17470246908017845,1306.960049937578,5.927919586900933,0.028986076619055227,0.35594694438645286,1306.960049937578,5.1566340322866955,0.5886718450375894,-0.05132949877266296,1306.960049937578,6.95973783553561,-0.13112855316434793,-0.42675708631286247,1306.960049937578,5.496317185719827,-0.5550096430829075,-0.9051140564491225,1306.960049937578
5.688335984386465,-1.1187253810230515,0.8984718511888304,1306.960049937578,5.325378191445233,0.6582210422528121,-0.6801330985929067,1306.960049937578,6.2493818697622014,0.7152275798134335,-0.5108661614257338,1306.960049937578,5.524779519903898,0.6861429292045045,-0.2839541439309431,1306.960049937578,5.300100833447524,0.604355226671364,-0.352588236710768,1306.960049937578,4.751046144911783,-0.5862165389844408,0.1722050631196137,1306.960049937578,5.929564593877344,0.026790560269038005,0.3566785712406363,1306.960049937578,5.205377413963048,0.6382739303798475,-0.14206583502497186,1306.960049937578,7.030427828121312,-0.09993029130412578,-0.47552412126279997,1306.960049937578,5.4977417896306555,-0.5570343836589194,-0.9084549391765241,1306.960049937578
5.690451568550124,-1.143078180503433,0.9310267179537531,1306.960049937578,5.33009659345598,0.6657468521000334,-0.714042943547646,1306.960049937578,6.255478371088497,0.7108403265820364,-0.5195129620417246,1306.960049937578,5.54073989033601,0.7273542579873247,-0.2891234570454908,1306.960049937578,5.473671028256487,0.5302433624832077,-0.27052904337474054,1306.960049937578,4.808300455856311,-0.5414843093588475,0.16995176275859386,1306.960049937578,5.944056327463854,0.01239966516593025,0.3489288860435634,1306.960049937578,5.45573251350995,0.6473901542131435,-0.29654593979362,1306.960049937578,7.037330435675569,-0.14861700288494573,-0.4480958660584172,1306.960049937578,5.508172483660669,-0.6784292057354215,-0.9550014512298916,1306.960049937578
5.691049451368552,-1.1432795000021565,0.9274826475028066,1306.960049937578,5.555914045262033,0.5332249617282201,-0.5896986377759678,1306.960049937578,6.27338911822877,0.7303509508370037,-0.5088894527238635,1306.960049937578,5.606086093497914,0.8002325681465062,-0.3484926974340911,1306.960049937578,5.506415241811395,0.4577754989168932,-0.3773660976748673,1306.960049937578,4.833363134067611,-0.4987026552903509,0.158038479531883,1306.960049937578,6.037233212751999,-0.06102015405894373,0.5279541213130793,1306.960049937578,5.456576002872788,0.5626366364751668,-0.13658944483927735,1306.960049937578,7.164741320118527,-0.06494172921138787,-0.21161755885510738,1306.960049937578,5.53212161394121,-0.7299804456741974,-0.9875235164234025,1306.960049937578
5.740989214228149,-1.1507678059687212,0.8713380248680139,1306.960049937578,5.589389482804823,0.43005464464275384,-0.664932865807685,1306.960049937578,6.3411080857575834,0.9683162733364862,-0.5482207345106253,1306.960049937578,5.609119849758739,0.787234010896681,-0.35544767633124863,1306.960049937578,5.550408795272195,0.4485426604920356,-0.3716918229314201,1306.960049937578,4.8504734805958085,-0.5117354183587374,0.184985922432876,1306.960049937578,6.06023744346951,-0.06726427524354106,0.49861833790370613,1306.960049937578,5.502664741905915,0.5607247636424726,-0.12437344819832472,1306.960049937578,7.383393349173925,-0.06857699905331988,-0.18903788406019587,1306.960049937578,5.5409466838332335,-0.742013210156934,-0.9744960498547003,1306.960049937578
5.770737118688618,-1.135502556617875,0.8692229886744437,1306.960049937578,5.741396988144243,0.47725201838898734,-0.5917820770439418,1306.960049937578,6.392597384298575,0.9917899774723268,-0.5239182584303335,1306.960049937578,5.615297704847541,0.788647640974687,-0.3633471030859292,1306.960049937578,5.550753820174593,0.44638643621005497,-0.3716320279616746,1306.960049937578,4.951917586926838,-0.5246208275482062,0.1899768205277731,1306.960049937578,6.102759806746237,-0.1250997913816716,0.5530940493637639,1306.960049937578,5.606233103687251,0.5410607907843866,-0.26109397598577055,1306.960049937578,7.387721767344924,-0.0797046647666422,-0.18870177421763154,1306.960049937578,5.61517579159883,-0.688424867866553,-1.0670832827053196,1306.960049937578
5.923000170773984,-1.0493325482073486,0.6674158867275698,1306.960049937578,5.77942500173596,0.5336095166205422,-0.5439424646611161,1306.960049937578,6.408089375929497,0.9253340011293981,-0.5458680574516193,1306.960049937578,5.615900177034722,0.8275610089000208,-0.33075944997612505,1306.960049937578,5.577661256420213,0.5581896294602537,-0.44045558409423197,1306.960049937578,4.9541141535143005,-0.5274212662853741,0.25082655479914895,1306.960049937578,6.108107683691031,-0.11031850871179147,0.5509421446088438,1306.960049937578,5.634608308142168,0.701720651167121,-0.270736024172202,1306.960049937578,7.605175858665263,-0.16791853392309655,-0.25672432077972923,1306.960049937578,5.640666432053477,-0.648583880844654,-1.0506196955153273,1306.960049937578
5.949482163916577,-1.040392651724851,0.6499636538281972,1306.960049937578,5.858474516075961,0.5378523187827008,-0.6471161366429652,1306.960049937578,6.556833480748143,0.8732182278330956,-0.43768039108195195,1306.960049937578,5.6174583249131915,0.8262045769135931,-0.33059206395639973,1306.960049937578,5.592354365072867,0.4853993456609738,-0.3890261223963354,1306.960049937578,5.079106296231865,-0.5116608315910919,0.4041511328527111,1306.960049937578,6.135785777972238,-0.07662559599054153,0.47079161562565974,1306.960049937578,5.640068392911229,0.8046576582103895,-0.3762018841817889,1306.960049937578,7.607011822138735,-0.16726772692622457,-0.2533423866408037,1306.960049937578,5.641282838169185,-0.653301462440954,-1.047832805657082,1306.960049937578
5.9529921250716376,-1.024489636127996,0.6339019587338526,1306.960049937578,5.862146930443345,0.5377228195378729,-0.6439699798344598,1306.960049937578,6.557952616464705,0.8814453565537798,-0.4504949510709433,1306.960049937578,5.678943349434181,0.886978683630313,-0.5994047508570206,1306.960049937578,5.639712400362979,0.4949217298458232,-0.38143201857455533,1306.960049937578,5.08085722881491,-0.5124969079825147,0.39114768492967167,1306.960049937578,6.136525930902103,-0.15817121776916804,0.5573049002839727,1306.960049937578,5.648383201586651,0.8753059304869313,-0.2996551145500213,1306.960049937578,7.609109483140876,-0.1836302395784736,-0.27824444619972766,1306.960049937578,5.647519024335934,-0.7019001475924517,-0.8835533193173661,1306.960049937578
5.967670528623464,-1.04296928567556,0.6406697128111125,1306.960049937578,5.880739631178004,0.554140261279822,-0.6437544732611665,1306.960049937578,6.578666797094694,0.9241897542997946,-0.48916918040850943,1306.960049937578,5.820495248903934,0.7277446075408852,-0.6347881386584846,1306.960049937578,5.659475079330158,0.4545229293160393,-0.420787798311826,1306.960049937578,5.121828078466943,-0.5047169364550046,0.4089802502966282,1306.960049937578,6.160529493119788,-0.1637150803426365,0.5781827189224369,1306.960049937578,5.656835533842966,0.847187675240088,-0.3019379383245892,1306.960049937578,7.720194884845587,-0.2393805395249,-0.33120795254519425,1306.960049937578,5.7629497666102845,-0.6317315091658828,-0.8398818737426358,1306.960049937578
5.998605745642002,-1.0428678348045919,0.6261481859251576,1306.960049937578,5.888958386326061,0.5467895413061005,-0.6473787990345811,1306.960049937578,6.588386749651411,0.9280704636328886,-0.4927309774138628,1306.960049937578,5.847455188519765,0.6832715096583718,-0.62308272469491,1306.960049937578,5.728473663823709,0.35319519381411346,-0.44869501127193895,1306.960049937578,5.145100898263807,-0.6134197378025228,0.3575200275937055,1306.960049937578,6.247323261424256,-0.06967038686900401,0.5081354500526775,1306.960049937578,5.6917837182541895,0.8154288488566981,-0.2608962526194081,1306.960049937578,7.723163188217459,-0.22668246357268118,-0.3216737865136114,1306.960049937578,5.77002048801365,-0.680463023851581,-0.8291415980442844,1306.960049937578
6.002819802218372,-1.0322883002328147,0.6508558495558021,1306.960049937578,5.8978875679256815,0.5486779878357463,-0.643114531300332,1306.960049937578,6.634723135089313,0.8468104633982046,-0.3448938176456884,1306.960049937578,5.890834673817858,0.6783514478010755,-0.65862130474491,1306.960049937578,5.838624615927655,0.25585948467607345,-0.4335417602597025,1306.960049937578,5.23389972198267,-0.4658511300406316,0.3497122927147358,1306.960049937578,6.6161910385694895,0.07274170231681201,0.45769314759437196,1306.960049937578,5.789087161940471,0.9832981950445667,0.08859890132465381,1306.960049937578,7.730460501151421,-0.07612713559907622,-0.3722478246569257,1306.960049937578,5.791671551008344,-0.6867570904144363,-0.8236129707211407,1306.960049937578
6.021881055786398,-1.0409961766877056,0.6477152888820947,1306.960049937578,5.984191704605428,0.46823344336640804,-0.6329829905252584,1306.960049937578,6.698352239411767,0.8409524157319258,-0.2837248446391569,1306.960049937578,5.925003110318052,0.7740492040705024,-0.6874660064033947,1306.960049937578,5.8425780321488405,0.2329470776756236,-0.44716433350767054,1306.960049937578,5.457039900951061,-0.48233366404195593,0.2659332373946295,1306.960049937578,6.645290208436313,0.05836884760469448,0.4780964213988538,1306.960049937578,5.86138953488372,0.9768897997664001,0.11168095590616388,1306.960049937578,7.740974739975414,-0.1046638336223897,-0.3592052156930766,1306.960049937578,5.803730349262571,-0.6808830619725869,-0.824604609878428,1306.960049937578
6.150930448505354,-0.9355806784476755,0.7472004805881051,1306.960049937578,6.000145295433328,0.45762363131010686,-0.6543058162798467,1306.960049937578,6.7006562347891565,0.8387203317819568,-0.28102786826297,1306.960049937578,5.984674468553724,0.8181878042071781,-0.7396634269283592,1306.960049937578,5.865598055123875,0.24496188960307924,-0.3568680189803529,1306.960049937578,5.46022026709461,-0.5058705804040343,0.2867279413982766,1306.960049937578,6.760909435905901,0.058251257528980915,0.5577760823682519,1306.960049937578,5.861845900431178,0.959912119021685,0.21053007091202175,1306.960049937578,7.782579646936711,-0.07661443999144066,-0.3383471254621503,1306.960049937578,5.812120592502784,-0.6846677910328101,-0.7855166664236385,1306.960049937578
6.172724006225897,-0.9402894863097085,0.7480577823288561,1306.960049937578,6.028678232308601,0.43771132459981266,-0.6214779100472888,1306.960049937578,6.707045753637151,0.83011249363415,-0.27287316533231537,1306.960049937578,5.993039654111911,0.8330353354463503,-0.7667090050764723,1306.960049937578,5.877522765964938,0.3293920549452188,-0.3655596635084521,1306.960049937578,5.531019651571147,-0.5838751897539454,0.20073595139781267,1306.960049937578,6.775311537366977,0.06562192860030222,0.5666283698247759,1306.960049937578,5.870039511514908,0.9937845272480325,0.20410477231728535,1306.960049937578,7.835582425440472,-0.3856887717483165,-0.28330022748499467,1306.960049937578,5.871652369383973,-0.7313936635083947,-0.7483030869979653,1306.960049937578
6.175256350278596,-0.955336426718296,0.7351108286575051,1306.960049937578,6.254994043531271,0.6561159394035362,-0.9689082748603212,1306.960049937578,6.815964135658633,0.6517121511879256,-0.3855153248244327,1306.960049937578,5.995538763018604,0.8369676401161255,-0.7078066007982856,1306.960049937578,5.893704274158666,0.28674732827648736,-0.40974401627492696,1306.960049937578,5.533770985520073,-0.5851206887239808,0.19220662981610614,1306.960049937578,6.823968467927764,0.04342110520473674,0.5511683392563947,1306.960049937578,5.970353111469803,1.1429158753555697,0.2806989832690501,1306.960049937578,8.017066173600137,-0.38658961160967625,-0.45404986108622913,1306.960049937578,5.872733547234461,-0.7316921190920767,-0.7468744100680487,1306.960049937578
6.645448064986461,-0.6616316615771202,0.6678637251047568,1306.960049937578,6.265891626785889,0.6422943470803734,-0.9655143752636565,1306.960049937578,6.994759289125653,0.6129294975295575,-0.4768838239708469,1306.960049937578,5.9975866786311585,0.8484230751604572,-0.7103455605007593,1306.960049937578,5.934237478890611,0.30779684523909384,-0.4632710301187736,1306.960049937578,5.5835813639908825,-0.5566355648209802,0.21415629388617521,1306.960049937578,6.999585400715283,-0.044562495741987895,0.5999998828745235,1306.960049937578,5.990720700349836,1.0829912917005218,0.2751198347449568,1306.960049937578,8.097923144295805,-0.4254359414197009,-0.4913588816879516,1306.960049937578,5.993183489260688,-1.2379029104720023,-1.054272057606148,1306.960049937578
6.651350036779288,-0.65419540107041,0.6668814827685555,1306.960049937578,6.405373851974035,0.7401821200557179,-0.9199406303095401,1306.960049937578,7.004584993092926,0.6208899371416633,-0.4473555877213524,1306.960049937578,6.011724240816568,0.8391217967869763,-0.7074413350970781,1306.960049937578,5.99974568318349,0.27707873199447075,-0.44714082022977697,1306.960049937578,5.59377708013368,-0.5923914780345014,0.2219229628159587,1306.960049937578,7.017769455294195,-0.07589803254567923,0.5854753169363174,1306.960049937578,5.993561895867017,1.0216900423135222,0.0006469527833919964,1306.960049937578,8.102283970178728,-0.436949956714074,-0.4849008237510237,1306.960049937578,6.016296880373859,-1.2372107638691814,-1.0609495418213235,1306.960049937578
6.670186843891655,-0.7501164681762448,0.7011051233242108,1306.960049937578,6.408191310822354,0.7425646751846382,-0.8944415386516793,1306.960049937578,7.0252369181894965,0.6396463674032586,-0.39725386522191947,1306.960049937578,6.039996593231166,0.8232097494367877,-0.6814388636274124,1306.960049937578,6.000371998088961,0.2713727811312679,-0.45155606377726465,1306.960049937578,5.594793461732393,-0.5883182819621403,0.21930542451891077,1306.960049937578,7.0333921116282285,-0.07889969249060845,0.5858601720228092,1306.960049937578,6.024481291981558,1.0793004591273527,0.16139600863258788,1306.960049937578,8.299418897819717,-0.3875401696362679,-0.5855909334954951,1306.960049937578,6.164421787909714,-1.4188081941126856,-1.1719690302405072,1306.960049937578
6.713191011305391,-0.7805154133180054,0.7326154326747389,1306.960049937578,6.468527528857022,0.6759376263476066,-0.896764363809812,1306.960049937578,7.053902068739774,0.6600647706227551,-0.36837419855134185,1306.960049937578,6.168769659458154,0.9771814538311906,-0.5842580058695036,1306.960049937578,6.002196685744376,0.2691183437073786,-0.45059450967241405,1306.960049937578,5.6172572571368145,-0.5484401099967424,0.37953607679835644,1306.960049937578,7.058912305030762,-0.08751781348870169,0.5791720655007084,1306.960049937578,6.025752196998719,1.0798169427162019,0.1696443319112338,1306.960049937578,8.439150135582008,-0.5011694602864998,-0.32380650862631416,1306.960049937578,6.164907134478202,-1.413722455270172,-1.2073916018120816,1306.960049937578
6.830951253317032,-0.777561750442239,0.6713537505704433,1306.960049937578,6.480970919371567,0.6075760451597778,-0.7899675120137674,1306.960049937578,7.195142226516636,0.44810550899663215,-0.29652912982162116,1306.960049937578,6.173373092124608,0.9925355841644263,-0.6264438079704611,1306.960049937578,6.025520183438092,0.2686083695966901,-0.4642570291221768,1306.960049937578,5.646472478646224,-0.6151630455615515,0.4271669601421178,1306.960049937578,7.097070037083666,0.015529729615646179,0.7251823849379384,1306.960049937578,6.114651380033292,0.9987630717599749,-0.07692984017847965,1306.960049937578,8.459353594663606,-0.47587646481360024,-0.3016388835603504,1306.960049937578,6.1763211072073405,-1.6012722429470734,-1.1203600218370298,1306.960049937578
6.830991783932665,-0.7701108028514057,0.6803850079153485,1306.960049937578,6.554806516635861,0.6277307236410684,-0.8482219320506941,1306.960049937578,7.245017092492727,0.45126560903432267,-0.2726291122900522,1306.960049937578,6.179182760143151,1.0449323902905934,-0.6745041739893326,1306.960049937578,6.033354570789056,0.24721231633705354,-0.47005241955109184,1306.960049937578,5.6886986940870194,-0.5840888313359597,0.3945979558819832,1306.960049937578,7.260168836887308,0.05914080759444047,0.677834417529246,1306.960049937578,6.340585376311104,1.0016282592882813,-0.10239398853207851,1306.960049937578,8.466379572416827,-0.47917515593791704,-0.29466308609952874,1306.960049937578,6.300820315215458,-1.645287411148651,-1.0655362518748435,1306.960049937578
6.8419542281567525,-0.7870760166216536,0.6685364798027033,1306.960049937578,6.561719882692658,0.6372885846599347,-0.8769266210733457,1306.960049937578,7.246274645063984,0.4497398012858664,-0.27304451823916004,1306.960049937578,6.1809976723857725,1.0575170880244729,-0.6572658352951724,1306.960049937578,6.081561487288123,0.15782576188318415,-0.4857222580572528,1306.960049937578,5.718423456442399,-0.6797231358901675,0.3866013942387838,1306.960049937578,7.262014520808582,0.06627468816645161,0.6606827579779445,1306.960049937578,6.370677633508336,0.9228663417830931,-0.31605042521555743,1306.960049937578,8.484217048362822,-0.49679245211961526,-0.30950989673906726,1306.960049937578,6.315596168184232,-1.6742711615656085,-1.1011176156603346,1306.960049937578
6.842308103219683,-0.7877331289319282,0.6671010622145759,1306.960049937578,6.67599802505137,0.7605220030658917,-0.9721031325753636,1306.960049937578,7.278330592600767,0.5434891159749866,-0.3014660579431564,1306.960049937578,6.322724834462456,0.8445923753060641,-0.7116394412195226,1306.960049937578,6.0962392864594666,0.13402055549039926,-0.4937232804694579,1306.960049937578,5.789674808299883,-0.6126581224724453,0.5368028178587623,1306.960049937578,7.272203603220454,0.027886904459693926,0.6714910127496303,1306.960049937578,6.48114906667298,0.8527766296157385,-0.5037926767912855,1306.960049937578,8.60632128036391,-0.6397806160641282,-0.22735461149798233,1306.960049937578,6.318374206369975,-1.6723876673628901,-1.1014251446974834,1306.960049937578
6.842504842344192,-0.7885091370537408,0.6734535033364265,1306.960049937578,6.683991634929046,0.6790200950614076,-0.9196018240838539,1306.960049937578,7.289096406968689,0.5324752521585187,-0.2917580431320336,1306.960049937578,6.413121021512272,0.694619715506801,-0.7197095500267809,1306.960049937578,6.185519753093185,0.12832194029766822,-0.5369351473647784,1306.960049937578,5.790871289614167,-0.6097351983261714,0.5265012964045931,1306.960049937578,7.344885160960874,-0.0003490391778146057,0.7245991135314669,1306.960049937578,6.515237850274235,0.8558137533808471,-0.3798756530598466,1306.960049937578,8.688478659852295,-0.7266094556450512,-0.20812524377508287,1306.960049937578,6.378071652259835,-1.674404088704679,-1.006251558454872,1306.960049937578
6.908371684915645,-0.797585861379995,0.702692981098844,1306.960049937578,6.731304429964722,0.7811939892850724,-0.8240295645216161,1306.960049937578,7.294674193929962,0.5564773810698599,-0.2956856578401677,1306.960049937578,6.455101056836096,0.6879530760684069,-0.6874727181917502,1306.960049937578,6.185928111236391,0.15025512500670726,-0.5734644916166218,1306.960049937578,5.791658920260194,-0.6082267696422792,0.5270984733282531,1306.960049937578,7.376910084398018,-0.002927241330730617,0.7261335563880608,1306.960049937578,6.536979398424269,0.8628121510922715,-0.3896092459785054,1306.960049937578,8.822299368823538,-0.8156899780493616,-0.13101327158722492,1306.960049937578,6.423475516356439,-1.6472625376856458,-1.0272864093598646,1306.960049937578
6.9134868714422275,-0.7865163459115971,0.7148696394187901,1306.960049937578,6.8104428715865355,0.8009088391106253,-0.8664114870468073,1306.960049937578,7.323025488109699,0.5464091664062755,-0.2865644579255486,1306.960049937578,6.555587889370695,0.759097878552424,-0.6186102576253345,1306.960049937578,6.251399981014816,0.02465349816272691,-0.3008407802319527,1306.960049937578,5.883675120035866,-0.7580846242827182,0.47185678467365066,1306.960049937578,7.409906764951509,0.021520541087263815,0.7062636333743934,1306.960049937578,6.59806670932034,0.8331860616146702,-0.3651113472625731,1306.960049937578,8.84431220759744,-0.8238453890787899,-0.12398240050265877,1306.960049937578,6.545157043301387,-1.5020641890140456,-1.0037507950727653,1306.960049937578
6.952914845871677,-0.7451782564217179,0.7014131112127044,1306.960049937578,6.816511615688518,0.793119490123062,-0.8388449646190368,1306.960049937578,7.359558190048762,0.5210817636036954,-0.25385918226938486,1306.960049937578,6.60480446856266,0.7344645003444971,-0.6355242273259164,1306.960049937578,6.311647438548387,0.11035834778904784,-0.23630810422337759,1306.960049937578,5.88850007294885,-0.7976804404459574,0.5066748360998329,1306.960049937578,7.503264173386169,0.11542384969167054,0.7627563352488085,1306.960049937578,6.640353338219467,0.9881497732140067,-0.4932727795583801,1306.960049937578,8.87983520182955,-0.7145067338155001,-0.0954848577097994,1306.960049937578,6.8045338112859755,-1.5647979741541704,-1.0582491631585744,1306.960049937578
